beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
0.5,0.5,missing,0.3,50,0.26,2.48,0.9946797248873834,0.14642075249140005,0.12688157260008892,3.66,5.2,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
1.0,0.5,missing,0.3,50,0.26,2.48,0.9946797248873834,0.14593386409832879,0.12928725004322705,3.66,5.2,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
2.0,0.5,missing,0.3,50,0.26,2.48,0.9946797248873834,0.14203564154694712,0.13482060588448444,3.66,5.2,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
5.0,0.5,missing,0.3,50,0.26,2.48,0.9946797248873834,0.1355259876261741,0.14391583076327127,3.66,5.2,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
10.0,0.5,missing,0.3,50,0.26,2.48,0.9946797248873834,0.13500363138985993,0.14471440699104343,3.66,5.2,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.1,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.17048725271945947,0.11836603099334682,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.25,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.1711683246267296,0.11998852704059222,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.5,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.1721633385620072,0.12456144490094577,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
1.0,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.17362350442538152,0.13913952412410066,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
2.0,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.17486978282532828,0.17672445738267994,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
5.0,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.17502034142238623,0.2270833311893921,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
10.0,0.5,mixed,0.1,50,0.24,2.42,0.970798114744686,0.17500015123463772,0.23096836787423722,5.76,4.12,0.88,1.02,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.1,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.18462759211209398,0.11087398209098545,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.25,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.18407411614801322,0.11222351513945242,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.5,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.18314655658694548,0.11740769815407073,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
1.0,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.18123101487603804,0.1362554524325726,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
2.0,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.17762114900622247,0.18647519895695067,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
5.0,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.17362346772097656,0.25289202108072434,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
10.0,0.5,mixed,0.2,50,0.24,2.52,1.0736168130317676,0.17333532562724194,0.25796601864417157,5.5,5.3,1.44,1.94,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.1,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.15825660866842634,0.12006636641939122,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.25,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.15566956299946405,0.11897519979028365,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.5,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.1514495852129113,0.11875676455619709,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
1.0,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.14347768574714836,0.12349502557579888,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
2.0,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.13051939132316273,0.14476097744621702,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
5.0,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.1175787174512318,0.17998840841668617,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
10.0,0.5,mixed,0.3,50,0.18,2.64,1.0834562986204879,0.1166729210139723,0.18286440518759106,6.04,5.62,2.0,2.8,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.1,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.25,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.5,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
1.0,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
2.0,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
5.0,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
10.0,0.5,none,0.0,50,0.26,2.52,1.129204162592543,0.075,0.11572751247156893,8.86,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.1,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.10889068753214191,0.12422977082331943,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.25,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.10728580886124144,0.12311573731336521,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.5,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.10476740341277874,0.12274163396104201,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
1.0,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.10029560926182186,0.12689992850323192,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
2.0,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.09355205398749343,0.146392820049204,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
5.0,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.08711552219505878,0.17864943522173346,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
10.0,0.5,spurious,0.1,50,0.22,2.58,1.126489943069504,0.08666974341045665,0.18127836852064952,8.56,1.04,0.0,0.74,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.1,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.14603097687447478,0.1258424754905602,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
0.25,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.14768948877072863,0.12896678130258127,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
0.5,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.15071405305373528,0.1376970047355955,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
1.0,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.15730848889394533,0.1652908943989808,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
2.0,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.16913128538719732,0.2283518159053438,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
5.0,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.18085653564023224,0.30122306593359244,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
10.0,0.5,spurious,0.2,50,0.36,2.4,1.1952286093343933,0.18166111840615476,0.3065838778915905,8.28,2.2,0.0,1.62,0.22695078805193922,0.49304921194806073,0.13304921194806074
0.1,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.14478206458774795,0.12473546722294498,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.25,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.14458248886535752,0.12607917999876897,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.5,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.14461881085425832,0.13163122808767824,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
1.0,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.14610460697072297,0.15368214528524277,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
2.0,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.15251326031285756,0.21553700714315435,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
5.0,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.16253629991858193,0.29725013802921185,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
10.0,0.5,spurious,0.3,50,0.3,2.52,1.1821806208901258,0.16332783577746565,0.30345139466364257,7.88,3.5,0.0,2.52,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.1,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.04042991677689553,0.09423306465498893,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.25,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.04060944159250627,0.097059967763659,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.5,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.03977034503554045,0.09937576812556302,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
1.0,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.03683597626021984,0.0992585134366687,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
2.0,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.032271103316546645,0.09883520899283417,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
5.0,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.028569999868037637,0.1003029899540983,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
10.0,0.75,corrupt,0.1,50,0.26,2.62,1.1586410054852352,0.028334947418718545,0.100465451158333,9.74,3.78,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.1,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.08573428346866102,0.12103407641498218,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.25,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.08612227365605447,0.12276942355560844,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.5,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.08516570034338444,0.12318470639024946,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
1.0,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.0814078105142749,0.12205633617664084,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
2.0,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.07485526517076792,0.12449656931101241,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
5.0,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.06874630784444208,0.1306384478032625,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
10.0,0.75,corrupt,0.2,50,0.22,2.6,1.124858267715973,0.06833615792779918,0.13115425321556026,8.3,5.22,2.72,0.0,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.1,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.12127350101360879,0.128118532927942,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.25,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.12307244276470142,0.132854980427203,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.5,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.1253475331252608,0.14240970457782479,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
1.0,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.1281055801122996,0.16067543899714853,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
2.0,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.13154891309552263,0.19139444481975082,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
5.0,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.13477887300921207,0.2246215956234272,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
10.0,0.75,corrupt,0.3,50,0.28,2.46,1.1286618408630673,0.13499848682930124,0.22704297126227002,8.6,4.92,4.5,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.1,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.06806527686299742,0.1171934224759314,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.25,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.07300316786788599,0.13164567083095347,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.5,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.08045538300581924,0.16010317784481534,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
1.0,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.08853221217688358,0.19809747100411984,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
2.0,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.09066593577611812,0.2144381359401406,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
5.0,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.09004479451184359,0.21672164912186526,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
10.0,0.75,missing,0.1,50,0.3,2.5,1.1823532398033463,0.09000030266161066,0.21680991962712315,9.44,4.08,0.0,0.0,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.1,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.07634361668391572,0.11848424688622287,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.25,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.07852374811038461,0.12548506344091304,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.5,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.08175720206041474,0.14087074455816695,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
1.0,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.08479443275422743,0.16355798442209063,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
2.0,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.0840686190364751,0.17462352611522558,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
5.0,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.08182862266890091,0.17758073679443556,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
10.0,0.75,missing,0.2,50,0.28,2.52,1.1471348514219846,0.08166777631601789,0.17776674185726546,7.0,6.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.1,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.07643398159794197,0.1182841173650758,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.25,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.07822116490150166,0.12237274927170061,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.5,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.08027124570910912,0.12823443006574287,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
1.0,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.08275766415868216,0.13764244460680405,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
2.0,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.08613741202297966,0.1565286359966983,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
5.0,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.08973582063920184,0.18294805907168363,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
10.0,0.75,missing,0.3,50,0.28,2.44,1.1095135907970057,0.08999818425011379,0.1850574783640864,6.0,7.52,0.0,0.0,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.1,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.07769105597976426,0.12033582089492946,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.25,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.08081411696247422,0.12672198212090902,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.5,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.08377185040070949,0.13390402076977181,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
1.0,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.0860076129430815,0.1427780896614144,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
2.0,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.08830330346688736,0.16191209209459284,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
5.0,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.09141142527232722,0.18924232176520167,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
10.0,0.75,mixed,0.1,50,0.24,2.46,1.0538558938004565,0.09166490142907445,0.19138907848349906,8.9,5.94,1.44,1.32,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.1,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.1233971913189222,0.1248637115308756,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.25,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.12107867502870918,0.12356413100118846,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.5,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.11745181884791245,0.12311848636335085,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
1.0,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.11110811377649563,0.1259908737577249,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
2.0,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.10198627698078122,0.13475325088080414,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
5.0,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.09387899669364447,0.14472022215254543,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
10.0,0.75,mixed,0.2,50,0.22,2.62,1.104536101718726,0.09333706583022244,0.14544757421607254,8.2,7.88,2.14,2.56,0.10517678283552581,0.33482321716447416,0.11482321716447418
0.1,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.1433971913189222,0.12348748678242139,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.25,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.1410786750287092,0.1226165413637623,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.5,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.13745181884791247,0.12318267685023723,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
1.0,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.13110811377649564,0.12990534009515672,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
2.0,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.12198627698078121,0.15269013078308916,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
5.0,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.11387899669364447,0.18612843303718643,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
10.0,0.75,mixed,0.3,50,0.24,2.62,1.1586410054852352,0.11333706583022245,0.1887837079557937,8.7,8.96,2.64,4.14,0.12161859605495463,0.35838140394504536,0.11838140394504537
0.1,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.25,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.5,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
1.0,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
2.0,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
5.0,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
10.0,0.75,none,0.0,50,0.26,2.52,1.129204162592543,0.0,0.0,13.52,0.0,0.0,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.1,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.031123889377704893,0.09519869271511479,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.25,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.03859100845010546,0.1209004830513626,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.5,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.04562656305154307,0.14943775108258628,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
1.0,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.05026425388214884,0.17853033004384491,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
2.0,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.05076387380553021,0.19707660776662536,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
5.0,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.05004480674765443,0.20758492487614139,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
10.0,0.75,spurious,0.1,50,0.28,2.48,1.1471348514219846,0.0500003026616144,0.20824375901668268,13.16,1.66,0.0,1.3,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.1,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.06901565385538871,0.11913866776408558,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.25,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.07370231195900191,0.1328245138791717,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.5,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.07757763497012628,0.15109406106571882,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
1.0,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.07903091812252763,0.1744877348696474,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
2.0,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.07740391741461798,0.1960982928356825,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
5.0,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.07665585090848454,0.2194390770371759,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
10.0,0.75,spurious,0.2,50,0.28,2.52,1.1821806208901258,0.0766665659717996,0.2213258073576393,11.92,4.3,0.0,2.7,0.15554385832752168,0.40445614167247834,0.12445614167247833
0.1,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.0719612991125437,0.11771367595049352,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.25,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.07423805336791436,0.12624880363521668,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.5,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.07588121615173259,0.14057562043473198,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
1.0,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.07487752170055705,0.16028344480422815,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
2.0,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.06919369703532186,0.16994738999579886,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
5.0,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.06368158766664318,0.17352348565750272,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
10.0,0.75,spurious,0.3,50,0.26,2.66,1.2055991820481224,0.06333570405215067,0.17379134662083087,12.1,6.04,0.0,4.62,0.13841679063291676,0.38158320936708323,0.12158320936708324
0.1,1.0,corrupt,0.1,50,0.26,2.38,1.1228607778930622,0.16822859932631498,0.16178539985673335,13.26,4.72,1.5,0.0,0.13841679063291676,0.38158320936708323,0.12158320936708324
