run_id,seed,beta,observation_percentage,clean_observation_length,noise_mode,noise_rate,noisy_observation_length,dropped_actions,corrupted_actions,inserted_actions,true_goal,predicted_goal,top1_correct,true_goal_rank,true_goal_probability
8,7,10.0,0.75,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,0.18773794577580682
8,7,0.25,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,0.1685559914644342
8,7,0.5,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,0.13574040712893606
8,7,1.0,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,0.07629314247787525
8,7,2.0,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,0.01538764411517674
8,7,5.0,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,4.508997465800174e-05
8,7,10.0,0.75,2,corrupt,0.3,2,0,1,0,G4_get_lunch,G2_study_at_library,False,4,2.0610600377131253e-09
8,7,0.1,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,0.75,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,0.18773794577580682
8,7,0.25,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,0.1685559914644342
8,7,0.5,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,0.13574040712893606
8,7,1.0,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,0.07629314247787525
8,7,2.0,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,0.01538764411517674
8,7,5.0,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,4.508997465800174e-05
8,7,10.0,0.75,2,spurious,0.2,2,1,0,1,G4_get_lunch,G2_study_at_library,False,4,2.0610600377131253e-09
8,7,0.1,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,0.75,2,spurious,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,0.75,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.25,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.5,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,1.0,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,2.0,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,5.0,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,10.0,0.75,2,mixed,0.2,3,0,2,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.1,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,0.18773794577580682
8,7,0.25,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,0.1685559914644342
8,7,0.5,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,0.13574040712893606
8,7,1.0,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,0.07629314247787525
8,7,2.0,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,0.01538764411517674
8,7,5.0,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,4.508997465800174e-05
8,7,10.0,0.75,2,mixed,0.3,2,2,0,2,G4_get_lunch,G2_study_at_library,False,4,2.0610600377131253e-09
8,7,0.1,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,none,0.0,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.25,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.5,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,1.0,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,2.0,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,5.0,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,10.0,1.0,2,missing,0.1,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.1,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.25,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.5,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,1.0,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,2.0,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,5.0,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,10.0,1.0,2,missing,0.2,0,2,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.1,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.25,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.5,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,1.0,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,2.0,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,5.0,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,10.0,1.0,2,missing,0.3,1,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
8,7,0.1,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,corrupt,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,corrupt,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,corrupt,0.3,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,spurious,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,spurious,0.2,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,spurious,0.3,2,1,0,1,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,mixed,0.1,2,0,0,0,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
8,7,0.1,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,0.18060597055577488
8,7,0.25,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,0.1538272799308131
8,7,0.5,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,0.11541419283870467
8,7,1.0,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,0.06044523384668339
8,7,2.0,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,0.012859202810143251
8,7,5.0,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,4.449842544061054e-05
8,7,10.0,1.0,2,mixed,0.2,2,1,0,1,G4_get_lunch,G1_attend_lab_session,False,5,2.0608729277322767e-09
8,7,0.1,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.224406834765228
8,7,0.25,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.26180806888847447
8,7,0.5,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.32220249132240225
8,7,1.0,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.415626587159212
8,7,2.0,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.48663057516946845
8,7,5.0,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.49996595237131813
8,7,10.0,1.0,2,mixed,0.3,4,0,1,2,G4_get_lunch,G4_get_lunch,True,1,0.4999999984541348
9,7,0.1,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,missing,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,missing,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,missing,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,corrupt,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,corrupt,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,corrupt,0.3,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,spurious,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,spurious,0.2,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,spurious,0.3,1,1,0,1,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,mixed,0.1,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,mixed,0.2,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.5,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,1.0,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,2.0,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,5.0,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,10.0,0.25,1,mixed,0.3,0,1,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.1,0.5,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
9,7,0.25,0.5,1,none,0.0,1,0,0,0,G4_get_lunch,G1_attend_lab_session,False,4,0.2
