beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
1.0,0.25,mixed,0.3,50,0.2,3.02,1.4212670403551895,0.20431253174318426,0.03049420439687819,0.7,0.48,0.02,0.18,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.25,mixed,0.3,50,0.2,3.02,1.4212670403551895,0.20573261150338937,0.04053568467954632,0.7,0.48,0.02,0.18,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.25,mixed,0.3,50,0.2,3.02,1.4212670403551895,0.20599931904742635,0.04242159180936799,0.7,0.48,0.02,0.18,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.25,mixed,0.3,50,0.2,3.02,1.4212670403551895,0.2059999999690827,0.042426406652574494,0.7,0.48,0.02,0.18,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.25,none,0.0,50,0.2,3.08,1.440521447537775,0.2,0.0,1.0,0.0,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
