run_id,seed,beta,observation_percentage,clean_observation_length,noise_mode,noise_rate,noisy_observation_length,dropped_actions,corrupted_actions,inserted_actions,true_goal,predicted_goal,top1_correct,true_goal_rank,true_goal_probability
1,7,2.0,0.25,1,corrupt,0.2,1,0,1,0,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.008834211007024024
1,7,5.0,0.25,1,corrupt,0.2,1,0,1,0,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,2.2697903914755457e-05
1,7,10.0,0.25,1,corrupt,0.2,1,0,1,0,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,1.0305768069709248e-09
1,7,0.1,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.1895762265469944
1,7,0.25,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.22593138093880302
1,7,0.5,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.28805844238291456
1,7,1.0,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.39349302108079925
1,7,2.0,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.4823315779859519
1,7,5.0,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.49995460419217047
1,7,10.0,0.25,1,corrupt,0.3,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.4999999979388464
1,7,0.1,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.1895762265469944
1,7,0.25,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.22593138093880302
1,7,0.5,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.28805844238291456
1,7,1.0,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.39349302108079925
1,7,2.0,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.4823315779859519
1,7,5.0,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.49995460419217047
1,7,10.0,0.25,1,spurious,0.1,1,0,0,0,stack_B_on_A_on_C,stack_B_on_A_on_C,True,1,0.4999999979388464
1,7,0.1,0.25,1,spurious,0.2,1,1,0,1,stack_B_on_A_on_C,stack_A_on_B_on_C,False,4,0.15521188672650282
