beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
5.0,0.5,missing,0.1,50,0.92,1.14,0.5349041493385444,0.8932915605341496,0.2558947847871725,1.76,0.24,0.0,0.0,0.8448013617144566,0.9951986382855434,0.0751986382855434
10.0,0.5,missing,0.1,50,0.92,1.14,0.5349041493385444,0.8933333314370719,0.25590531080877754,1.76,0.24,0.0,0.0,0.8448013617144566,0.9951986382855434,0.0751986382855434
0.1,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.21183234350591829,0.020439309580632885,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
0.25,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.29481516314014994,0.05876081021712747,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
0.5,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.4549216891001217,0.13385148587234322,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
1.0,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.7001887429099143,0.24743358764095538,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
2.0,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.8268826123674782,0.3013251952650207,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
5.0,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.8432942849009036,0.3075067188831741,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
10.0,0.5,missing,0.2,50,0.86,1.32,0.8907689867497084,0.8433333315607412,0.30752099212776146,1.64,0.36,0.0,0.0,0.7638201018923393,0.9561798981076607,0.0961798981076607
0.1,0.5,missing,0.3,50,0.64,1.88,1.3944496390757062,0.1954980675257744,0.024556991606006152,1.08,0.92,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
